"","Date","Open","High","Low","Close","Volume","VWAP","TWAP"
"19",2018-02-21,1.90273733,1.94640331,1.72974593,1.759869,28804644.0398922,1.83031138,1.83357295
"20",2018-02-20,2.08370489,2.11600827,1.86514434,1.88733757,25778375.1625975,2.02996096,2.03516929
"21",2018-02-19,1.98103727,2.14330778,1.97604389,2.08145447,15525348.0949108,2.07626415,2.07924635
"22",2018-02-18,2.20094568,2.21181631,1.97544462,1.98549098,21826997.1387064,2.09400444,2.0953775
"23",2018-02-17,2.10034548,2.21041373,2.08438725,2.1960299,19054974.1423067,2.16478861,2.16526021
"24",2018-02-16,2.11572844,2.17918551,1.99122201,2.10055096,21202055.216672,2.08486531,2.08355253
"25",2018-02-15,2.03049513,2.17315235,1.99597106,2.12350495,30660343.2140464,2.07267228,2.07277409
"26",2018-02-14,1.81689015,2.03544259,1.79409076,2.03230279,26023697.7912316,1.92476245,1.91574102
"27",2018-02-13,1.87700022,1.87700022,1.74540479,1.81524887,16513733.3830977,1.79974473,1.79973287
"28",2018-02-12,1.7005357,1.90739239,1.7005357,1.86305926,19681869.5048913,1.82576459,1.82677068
"29",2018-02-11,1.86745305,1.86745305,1.62034345,1.70433713,21433503.3171692,1.7416899,1.74284221
"30",2018-02-10,1.95609552,2.12658003,1.78643455,1.86964353,28690238.7289016,1.94831762,1.94578629
"31",2018-02-09,1.78375493,1.98962668,1.7009205,1.95741226,28121543.0843524,1.83764681,1.83834991
"32",2018-02-08,1.59640843,1.85335163,1.59640843,1.79201923,28717404.8913944,1.76567173,1.76902497
"33",2018-02-07,1.61151943,1.87421189,1.53205146,1.59718056,41059795.1053941,1.68894644,1.69630809
"34",2018-02-06,1.44191927,1.70955916,1.20029351,1.62228858,62284070.7567257,1.41992962,1.41431514
"35",2018-02-05,1.73937133,1.76518011,1.34203467,1.43296282,47911556.5518324,1.56948376,1.5763286
"36",2018-02-04,1.98941015,2.06704299,1.62638907,1.73859822,33804108.2084604,1.88178347,1.8826589
"37",2018-02-03,1.80296831,2.0290526,1.6206909,1.98363955,32369099.4782315,1.82836628,1.85601907
"38",2018-02-02,1.8968296,1.92409062,1.40729049,1.81162592,65694337.5887753,1.72072187,1.72273965
"39",2018-02-01,2.30710115,2.31951522,1.74183515,1.91189355,56861711.8857184,1.99455944,2.06487756
