"","Date","Open","High","Low","Close","Volume","VWAP","TWAP"
"92",2017-12-30,1136.95642805,1139.96555021,941.87196246,1000.013351,182436.48922818,1030.73164878,1031.61791754
"93",2017-12-29,1154.35646747,1178.78248986,1063.97535772,1136.52569471,171758.8809614,1132.08501358,1131.27945452
"94",2017-12-28,1172.87393864,1173.59372938,1054.11308694,1150.58789638,169325.51695633,1097.55378682,1097.35252817
"95",2017-12-27,1212.33964845,1238.5475344,1144.62474861,1171.42148084,179931.0778623,1199.81088459,1198.91438112
"96",2017-12-26,1159.69904242,1213.43159131,1158.63131925,1205.72819769,192817.84206182,1188.53784045,1188.29385936
"97",2017-12-25,1172.79063896,1227.89364869,1150.72537515,1163.3179062,168563.83385919,1180.14916838,1179.99323734
"98",2017-12-24,1274.9332588,1274.9332588,1070.96878224,1170.26269823,198607.12652706,1166.14991759,1162.76027998
"99",2017-12-23,1188.33563188,1352.04966194,1166.45823955,1264.77585955,262658.76166786,1254.85509871,1261.62093615
"100",2017-12-22,1414.31934634,1428.88473755,885.62146429,1186.14381549,442507.62673303,1169.2635333,1175.33942313
"101",2017-12-21,1533.06400526,1617.47637868,1348.45064649,1409.17265928,335856.66498152,1516.74022399,1504.88015852
"102",2017-12-20,1176.280428,1618.9853933,1155.1482027,1527.60671404,550198.97119702,1439.23764971,1407.88345385
"103",2017-12-19,1157.13495686,1239.9024181,1119.17366561,1173.85136009,258370.15432622,1192.00566171,1192.41829311
"104",2017-12-18,1102.49971743,1183.03927171,1040.09784405,1165.61969934,243055.31608036,1095.2134668,1096.60544338
"105",2017-12-17,1000.19420408,1168.47424392,1000.19420408,1099.16010463,422190.03401635,1091.97147798,1090.75420335
"106",2017-12-16,899.65552303,977.2785541,892.7189868,977.2785541,194953.80224972,912.35459421,912.36615628
"107",2017-12-15,939.90824298,944.75476154,842.3139727,900.52376596,214229.39474404,884.73852928,884.9464433
"108",2017-12-14,886.74034621,971.99869568,862.01468236,939.86953063,278862.80624179,917.2405321,916.57927437
"109",2017-12-13,927.0899319,934.04504971,814.17191976,879.41769488,306134.57412313,883.55630547,883.46231403
"110",2017-12-12,761.86932921,938.73125301,743.2539944,916.88643246,411144.82108402,828.01871137,816.97106394
"111",2017-12-11,682.14792437,762.93978397,682.14792437,761.52302964,244924.29786289,726.67058147,726.98464797
"112",2017-12-10,717.84380594,717.84380594,640.82304228,680.01764459,270042.31324679,681.83210066,682.24261892
"113",2017-12-09,718.39774736,770.32215814,699.6338362,718.79690563,288677.51680024,740.20616641,739.78673624
"114",2017-12-08,682.87835285,753.90677581,646.45117417,720.95755219,396218.59723879,706.23699024,704.44316903
"115",2017-12-07,698.81217996,709.84890268,650.47903596,683.45485727,340673.67227288,682.81413925,682.98245519
"116",2017-12-06,752.63312301,782.6420776,690.2636591,697.38700489,334064.82760747,737.18035113,737.72489965
"117",2017-12-05,772.79463779,777.29012571,752.04063002,752.04063002,263353.51958877,764.38644064,764.43375101
"118",2017-12-04,768.44936961,776.25448011,739.89802325,772.26386785,195919.65767514,763.0932823,762.97825511
"119",2017-12-03,776.81493057,801.47917589,740.95574009,767.41548948,250012.44264729,778.4010532,778.77491087
"120",2017-12-02,796.00388914,800.88117842,768.64498957,777.05819527,241134.16454421,781.79007485,781.08213264
"121",2017-12-01,781.74957931,804.96544183,757.74466463,796.45392549,355417.18672231,781.6179825,782.31945275
"122",2017-11-30,679.92051805,830.01864945,672.38884297,781.05584414,639188.31918521,752.86085679,751.81142197
"123",2017-11-29,624.32371033,802.68659484,623.02443972,672.51191687,623588.71826796,695.52277102,685.02839839
"124",2017-11-28,631.92361646,636.25508678,615.75881888,624.00895592,235617.47048357,625.58004001,625.59557744
"125",2017-11-27,620.93618749,638.3398453,612.21307369,632.59329398,213739.69481306,629.02380608,629.11388372
"126",2017-11-26,642.88832654,647.54831083,615.33161372,620.13769179,231696.26331642,631.0566702,630.41667429
"127",2017-11-25,566.64165887,657.22582876,566.64165887,646.50737777,385194.45530542,614.30171492,611.83682591
"128",2017-11-24,564.1004292,573.61586639,552.33671149,566.20165126,230588.6550162,563.11312014,563.06671812
"129",2017-11-23,578.56978617,583.79442115,557.87507483,567.50679498,307715.79007701,568.68833977,569.02997692
"130",2017-11-22,494.30808308,595.66071123,494.30808308,578.98615607,672334.05249341,555.24692914,549.19804534
"131",2017-11-21,492.40100148,517.76363849,454.80099174,494.29886898,502946.49214161,488.06319702,486.18094623
